Record_ID,Customer_ID,Activity_Month,Region,District,Area_Type,Gender,Age_Group,Customer_Segment,Customer_Tenure_Months,Device_Type,Network_Generation,Primary_Use_Case,Bundle_Tier,Bundle_Configuration,Bundle_Price_MWK,Purchase_Channel,Payment_Method,Promotion_Received,Purchase_Count,Included_Data_MB_Per_Purchase,Included_Voice_Min_Per_Purchase,Included_SMS_Per_Purchase,Total_Data_Allowance_MB,Data_Used_MB,Data_Utilisation_Pct,Total_Voice_Allowance_Min,Voice_Used_Min,Voice_Utilisation_Pct,Total_SMS_Allowance,SMS_Used,SMS_Utilisation_Pct,Total_Bundle_Spend_MWK,Avg_Download_Speed_Mbps,Network_Downtime_Hours,Dropped_Call_Count,Support_Contacts,Complaint_Category,Complaint_Resolved,Resolution_Time_Hours,Satisfaction_Score,NPS_Score,Repeat_Purchase_Within_30_Days,Churn_Risk,Customer_Status
REC-0243,TNM-C0070,2026-03-01,Southern,Machinga,Rural,Male,18–24,Student,82,Mid-range Smartphone,3G,Social Media,Mxit 1000,Social & Messaging,1000,TNM Smart App,Airtime Balance,No,5,276,12,175,1380,1008,0.7304,60,32,0.5333,875,564,0.6446,5000,3.46,12.3,5,1,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0244,TNM-C0070,2026-04-01,Southern,Machinga,Rural,Male,18–24,Student,83,Mid-range Smartphone,3G,Social Media,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,No,3,110,5,52,330,328,0.9939,15,10,0.6667,156,111,0.7115,1500,1.64,3.5,3,3,Voice Quality,Yes,9.3,3,6,Yes,Low,Active
REC-0245,TNM-C0070,2026-05-01,Southern,Machinga,Rural,Male,18–24,Student,84,Mid-range Smartphone,3G,Social Media,Mxit 2000,Data Heavy,2000,USSD *202#,Mpamba Wallet,No,3,1382,30,195,4146,3674,0.8862,90,31,0.3444,585,285,0.4872,6000,6.12,4.4,7,0,None,Not Applicable,0.0,4,4,Yes,Low,Active
REC-0246,TNM-C0070,2026-06-01,Southern,Machinga,Rural,Male,18–24,Student,85,Mid-range Smartphone,3G,Social Media,Mxit 2000,Social & Messaging,2000,USSD *202#,Mpamba Wallet,Yes,2,942,30,525,1884,1569,0.8328,60,42,0.7,1050,747,0.7114,4000,3.65,7.3,2,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0247,TNM-C0071,2026-02-01,Central,Lilongwe,Rural,Male,18–24,Student,94,Entry Smartphone,3G,Entertainment,Mxit 500,Data Heavy,500,TNM Smart App,Airtime Balance,Yes,9,162,5,20,1458,1170,0.8025,45,20,0.4444,180,78,0.4333,4500,4.27,7.6,2,0,None,Not Applicable,0.0,3,2,Yes,Medium,Active
REC-0248,TNM-C0071,2026-03-01,Central,Lilongwe,Rural,Male,18–24,Student,95,Entry Smartphone,3G,Entertainment,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,1,1382,30,195,1382,957,0.6925,30,4,0.1333,195,140,0.7179,2000,2.89,13.1,7,2,Unexpected Bundle Depletion,No,25.3,1,1,No,High,Churned
REC-0249,TNM-C0072,2026-04-01,Central,Ntcheu,Urban,Male,25–34,Student,95,Mid-range Smartphone,3G,Social Media,Mxit 10000,Voice Heavy,10000,USSD *202#,Airtime Balance,No,2,5079,508,1000,10158,6971,0.6863,1016,375,0.3691,2000,979,0.4895,20000,3.43,3.2,4,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0250,TNM-C0072,2026-05-01,Central,Ntcheu,Urban,Male,25–34,Student,96,Mid-range Smartphone,3G,Social Media,Mxit 200,Data Heavy,200,USSD *202#,Airtime Balance,Yes,13,34,2,6,442,438,0.991,26,16,0.6154,78,53,0.6795,2600,9.32,8.0,3,0,None,Not Applicable,0.0,4,8,No,Low,At Risk
REC-0251,TNM-C0072,2026-06-01,Central,Ntcheu,Urban,Male,25–34,Student,97,Mid-range Smartphone,3G,Social Media,Mxit 2000,Social & Messaging,2000,TNM Smart App,Airtime Balance,Yes,3,942,30,525,2826,2010,0.7113,90,47,0.5222,1575,648,0.4114,6000,2.63,4.1,1,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0252,TNM-C0073,2026-01-01,Northern,Mzimba,Rural,Male,35–44,Farmer,32,Mid-range Smartphone,3G,Family Communication,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,Yes,5,120,8,30,600,475,0.7917,40,36,0.9,150,141,0.94,2500,5.63,6.4,7,0,None,Not Applicable,0.0,4,10,Yes,Low,Active
REC-0253,TNM-C0073,2026-02-01,Northern,Mzimba,Rural,Male,35–44,Farmer,33,Mid-range Smartphone,3G,Family Communication,Mxit 500,Voice Heavy,500,USSD *202#,Airtime Balance,Yes,9,74,12,30,666,250,0.3754,108,74,0.6852,270,165,0.6111,4500,6.4,14.5,3,1,Poor Coverage,Yes,5.1,3,7,Yes,Medium,Active
REC-0254,TNM-C0073,2026-03-01,Northern,Mzimba,Rural,Male,35–44,Farmer,34,Mid-range Smartphone,3G,Family Communication,Mxit 1000,Voice Heavy,1000,TNM Smart App,Mpamba Wallet,Yes,4,186,29,100,744,209,0.2809,116,67,0.5776,400,278,0.695,4000,6.67,12.6,3,0,None,Not Applicable,0.0,3,6,Yes,Medium,Active
REC-0255,TNM-C0073,2026-04-01,Northern,Mzimba,Rural,Male,35–44,Farmer,35,Mid-range Smartphone,3G,Family Communication,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,9,120,8,30,1080,704,0.6519,72,48,0.6667,270,109,0.4037,4500,6.75,12.7,3,0,None,Not Applicable,0.0,2,3,No,High,Churned
REC-0256,TNM-C0074,2026-01-01,Southern,Thyolo,Rural,Female,35–44,SME / Trader,60,Mid-range Smartphone,4G,Work / Business,Mxit 1000,Data Heavy,1000,TNM Smart App,Airtime Balance,No,2,405,12,65,810,555,0.6852,24,19,0.7917,130,49,0.3769,2000,9.35,0.5,2,0,None,Not Applicable,0.0,5,10,No,Low,At Risk
REC-0257,TNM-C0074,2026-02-01,Southern,Thyolo,Rural,Female,35–44,SME / Trader,61,Mid-range Smartphone,4G,Work / Business,Mxit 5000,Balanced,5000,TNM Smart App,Mpamba Wallet,No,1,3072,150,500,3072,2548,0.8294,150,60,0.4,500,267,0.534,5000,17.53,5.2,4,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0258,TNM-C0074,2026-03-01,Southern,Thyolo,Rural,Female,35–44,SME / Trader,62,Mid-range Smartphone,4G,Work / Business,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,2,405,12,65,810,402,0.4963,24,18,0.75,130,37,0.2846,2000,27.13,2.9,1,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0259,TNM-C0074,2026-04-01,Southern,Thyolo,Rural,Female,35–44,SME / Trader,63,Mid-range Smartphone,4G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Mpamba Wallet,No,7,120,8,30,840,629,0.7488,56,48,0.8571,210,79,0.3762,3500,27.09,6.9,0,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0260,TNM-C0074,2026-05-01,Southern,Thyolo,Rural,Female,35–44,SME / Trader,64,Mid-range Smartphone,4G,Work / Business,Mxit 5000,Balanced,5000,USSD *202#,Airtime Balance,No,2,3072,150,500,6144,3196,0.5202,300,118,0.3933,1000,603,0.603,10000,6.87,0.9,1,0,None,Not Applicable,0.0,5,9,Yes,Low,Active
REC-0261,TNM-C0074,2026-06-01,Southern,Thyolo,Rural,Female,35–44,SME / Trader,65,Mid-range Smartphone,4G,Work / Business,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,3,1382,30,195,4146,1995,0.4812,90,42,0.4667,585,295,0.5043,6000,24.96,3.5,2,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0262,TNM-C0075,2026-04-01,Northern,Mzuzu,Urban,Female,25–34,SME / Trader,50,Entry Smartphone,3G,Social Media,Mxit 500,Social & Messaging,500,USSD *202#,Mpamba Wallet,Yes,10,110,5,52,1100,792,0.72,50,12,0.24,520,253,0.4865,5000,3.51,10.2,3,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0263,TNM-C0075,2026-05-01,Northern,Mzuzu,Urban,Female,25–34,SME / Trader,51,Entry Smartphone,3G,Social Media,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,4,1382,30,195,5528,4829,0.8736,120,50,0.4167,780,609,0.7808,8000,3.64,6.4,5,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0264,TNM-C0075,2026-06-01,Northern,Mzuzu,Urban,Female,25–34,SME / Trader,52,Entry Smartphone,3G,Social Media,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,9,162,5,20,1458,1100,0.7545,45,34,0.7556,180,96,0.5333,4500,3.95,4.4,4,0,None,Not Applicable,0.0,4,4,No,Low,At Risk
REC-0265,TNM-C0076,2026-01-01,Central,Mchinji,Rural,Male,18–24,Student,51,Mid-range Smartphone,4G,Entertainment,Mxit 500,Data Heavy,500,TNM Smart App,Mpamba Wallet,No,4,162,5,20,648,432,0.6667,20,4,0.2,80,30,0.375,2000,15.93,3.3,1,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0266,TNM-C0076,2026-02-01,Central,Mchinji,Rural,Male,18–24,Student,52,Mid-range Smartphone,4G,Entertainment,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,Yes,4,4147,90,325,16588,13960,0.8416,360,44,0.1222,1300,539,0.4146,20000,21.6,4.4,4,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0267,TNM-C0076,2026-03-01,Central,Mchinji,Rural,Male,18–24,Student,53,Mid-range Smartphone,4G,Entertainment,Mxit 500,Data Heavy,500,USSD *202#,Mpamba Wallet,Yes,9,162,5,20,1458,1275,0.8745,45,10,0.2222,180,37,0.2056,4500,21.58,5.4,2,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0268,TNM-C0076,2026-04-01,Central,Mchinji,Rural,Male,18–24,Student,54,Mid-range Smartphone,4G,Entertainment,Mxit 500,Data Heavy,500,USSD *202#,Mpamba Wallet,No,7,162,5,20,1134,1109,0.978,35,15,0.4286,140,79,0.5643,3500,19.78,8.0,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0269,TNM-C0076,2026-05-01,Central,Mchinji,Rural,Male,18–24,Student,55,Mid-range Smartphone,4G,Entertainment,Mxit 5000,Balanced,5000,TNM Smart App,Mpamba Wallet,No,3,3072,150,500,9216,9216,1.0,450,111,0.2467,1500,426,0.284,15000,17.1,0.8,2,0,None,Not Applicable,0.0,5,10,Yes,Low,Active
REC-0270,TNM-C0076,2026-06-01,Central,Mchinji,Rural,Male,18–24,Student,56,Mid-range Smartphone,4G,Entertainment,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,5,405,12,65,2025,1595,0.7877,60,17,0.2833,325,123,0.3785,5000,14.4,8.2,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0271,TNM-C0077,2026-04-01,Southern,Neno,Rural,Male,18–24,Student,10,Entry Smartphone,3G,Entertainment,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,7,162,5,20,1134,864,0.7619,35,4,0.1143,140,71,0.5071,3500,6.63,15.6,4,0,None,Not Applicable,0.0,2,2,Yes,High,At Risk
REC-0272,TNM-C0077,2026-05-01,Southern,Neno,Rural,Male,18–24,Student,11,Entry Smartphone,3G,Entertainment,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,Yes,9,110,5,52,990,849,0.8576,45,14,0.3111,468,87,0.1859,4500,5.52,7.5,5,0,None,Not Applicable,0.0,3,2,Yes,Medium,Active
REC-0273,TNM-C0077,2026-06-01,Southern,Neno,Rural,Male,18–24,Student,12,Entry Smartphone,3G,Entertainment,Mxit 2000,Social & Messaging,2000,TNM Smart App,Airtime Balance,No,3,942,30,525,2826,2826,1.0,90,28,0.3111,1575,361,0.2292,6000,4.4,4.6,5,0,None,Not Applicable,0.0,3,8,Yes,Low,Active
REC-0274,TNM-C0078,2026-04-01,Southern,Mulanje,Rural,Female,18–24,Student,76,Entry Smartphone,4G,Social Media,Mxit 2000,Balanced,2000,TNM Smart App,Airtime Balance,No,4,1024,50,300,4096,4096,1.0,200,97,0.485,1200,654,0.545,8000,18.86,0.8,2,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0275,TNM-C0078,2026-05-01,Southern,Mulanje,Rural,Female,18–24,Student,77,Entry Smartphone,4G,Social Media,Mxit 2000,Balanced,2000,TNM Smart App,Mpamba Wallet,No,4,1024,50,300,4096,3790,0.9253,200,112,0.56,1200,591,0.4925,8000,21.05,7.4,3,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0276,TNM-C0078,2026-06-01,Southern,Mulanje,Rural,Female,18–24,Student,78,Entry Smartphone,4G,Social Media,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,3,120,8,30,360,219,0.6083,24,14,0.5833,90,64,0.7111,1500,10.62,3.7,3,2,Slow Internet,Yes,7.3,4,6,No,Low,At Risk
REC-0277,TNM-C0079,2026-02-01,Northern,Karonga,Rural,Male,18–24,Student,22,Mid-range Smartphone,3G,Entertainment,Mxit 2000,Data Heavy,2000,TNM Smart App,Mpamba Wallet,No,2,1382,30,195,2764,2750,0.9949,60,10,0.1667,390,109,0.2795,4000,6.66,7.9,2,0,None,Not Applicable,0.0,3,7,No,High,Churned
REC-0278,TNM-C0080,2026-01-01,Central,Lilongwe,Rural,Female,25–34,SME / Trader,66,Premium Smartphone,3G,Work / Business,Mxit 10000,Data Heavy,10000,TNM Smart App,Airtime Balance,No,1,11059,210,650,11059,6602,0.597,210,140,0.6667,650,463,0.7123,10000,4.78,11.6,2,2,Poor Coverage,Yes,7.9,3,7,No,Medium,At Risk
REC-0279,TNM-C0081,2026-05-01,Central,Ntcheu,Urban,Male,35–44,Other,81,Feature Phone,2G,Mobile Money,Mxit 200,Voice Heavy,200,USSD *202#,Mpamba Wallet,Yes,8,16,4,10,128,92,0.7188,32,18,0.5625,80,59,0.7375,1600,0.44,5.8,5,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0280,TNM-C0081,2026-06-01,Central,Ntcheu,Urban,Male,35–44,Other,82,Feature Phone,2G,Mobile Money,Mxit 1000,Balanced,1000,USSD *202#,Mpamba Wallet,Yes,2,300,20,100,600,222,0.37,40,10,0.25,200,178,0.89,2000,0.36,11.8,5,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0281,TNM-C0082,2026-01-01,Central,Salima,Rural,Female,25–34,SME / Trader,42,Entry Smartphone,3G,Social Media,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,Yes,1,4147,90,325,4147,2291,0.5524,90,49,0.5444,325,80,0.2462,5000,3.08,12.7,4,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0282,TNM-C0082,2026-02-01,Central,Salima,Rural,Female,25–34,SME / Trader,43,Entry Smartphone,3G,Social Media,Mxit 1000,Social & Messaging,1000,USSD *202#,Airtime Balance,No,6,276,12,175,1656,1469,0.8871,72,30,0.4167,1050,949,0.9038,6000,6.01,3.5,4,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0283,TNM-C0082,2026-03-01,Central,Salima,Rural,Female,25–34,SME / Trader,44,Entry Smartphone,3G,Social Media,Mxit 1000,Data Heavy,1000,TNM Smart App,Mpamba Wallet,No,6,405,12,65,2430,2280,0.9383,72,26,0.3611,390,242,0.6205,6000,7.97,5.3,5,0,None,Not Applicable,0.0,3,7,Yes,Low,Active
REC-0284,TNM-C0082,2026-04-01,Central,Salima,Rural,Female,25–34,SME / Trader,45,Entry Smartphone,3G,Social Media,Mxit 2000,Social & Messaging,2000,USSD *202#,Airtime Balance,Yes,4,942,30,525,3768,3768,1.0,120,80,0.6667,2100,1262,0.601,8000,2.46,12.0,3,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0285,TNM-C0082,2026-05-01,Central,Salima,Rural,Female,25–34,SME / Trader,46,Entry Smartphone,3G,Social Media,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,2,1382,30,195,2764,2510,0.9081,60,28,0.4667,390,390,1.0,4000,3.79,13.2,2,0,None,Not Applicable,0.0,3,5,No,Low,At Risk
REC-0286,TNM-C0082,2026-06-01,Central,Salima,Rural,Female,25–34,SME / Trader,47,Entry Smartphone,3G,Social Media,Mxit 200,Balanced,200,TNM Smart App,Mpamba Wallet,No,10,25,3,10,250,146,0.584,30,14,0.4667,100,56,0.56,2000,3.58,4.5,5,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0287,TNM-C0083,2026-03-01,Southern,Phalombe,Rural,Female,35–44,Salaried Employee,58,Entry Smartphone,3G,Family Communication,Mxit 2000,Voice Heavy,2000,USSD *202#,Airtime Balance,No,3,635,72,300,1905,1277,0.6703,216,216,1.0,900,618,0.6867,6000,2.38,7.9,4,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0288,TNM-C0083,2026-04-01,Southern,Phalombe,Rural,Female,35–44,Salaried Employee,59,Entry Smartphone,3G,Family Communication,Mxit 1000,Voice Heavy,1000,USSD *202#,Mpamba Wallet,No,4,186,29,100,744,381,0.5121,116,98,0.8448,400,53,0.1325,4000,1.9,3.8,4,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0289,TNM-C0083,2026-05-01,Southern,Phalombe,Rural,Female,35–44,Salaried Employee,60,Entry Smartphone,3G,Family Communication,Mxit 10000,Voice Heavy,10000,USSD *202#,Airtime Balance,Yes,2,5079,508,1000,10158,4410,0.4341,1016,926,0.9114,2000,2000,1.0,20000,1.23,7.8,4,1,Slow Internet,Yes,16.6,2,3,No,Medium,At Risk
REC-0290,TNM-C0084,2026-05-01,Southern,Zomba,Urban,Female,25–34,SME / Trader,25,Feature Phone,2G,Family Communication,Mxit 1000,Voice Heavy,1000,USSD *202#,Airtime Balance,No,4,186,29,100,744,315,0.4234,116,105,0.9052,400,277,0.6925,4000,0.16,6.6,6,3,Slow Internet,Yes,7.0,4,9,No,Low,At Risk
REC-0291,TNM-C0085,2026-03-01,Central,Lilongwe,Rural,Female,45–54,SME / Trader,23,Mid-range Smartphone,4G,Mobile Money,Mxit 2000,Balanced,2000,TNM Smart App,Airtime Balance,No,3,1024,50,300,3072,1505,0.4899,150,83,0.5533,900,674,0.7489,6000,11.27,5.8,4,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0292,TNM-C0085,2026-04-01,Central,Lilongwe,Rural,Female,45–54,SME / Trader,24,Mid-range Smartphone,4G,Mobile Money,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,1,1382,30,195,1382,166,0.1201,30,22,0.7333,195,167,0.8564,2000,26.01,3.4,1,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0293,TNM-C0085,2026-05-01,Central,Lilongwe,Rural,Female,45–54,SME / Trader,25,Mid-range Smartphone,4G,Mobile Money,Mxit 10000,Balanced,10000,TNM Smart App,Mpamba Wallet,No,2,8192,350,1000,16384,3879,0.2368,700,478,0.6829,2000,1502,0.751,20000,21.91,2.5,1,0,None,Not Applicable,0.0,4,7,No,Low,At Risk
REC-0294,TNM-C0086,2026-04-01,Northern,Chitipa,Rural,Male,18–24,Student,47,Mid-range Smartphone,3G,Social Media,Mxit 500,Balanced,500,USSD *202#,Mpamba Wallet,No,4,120,8,30,480,422,0.8792,32,20,0.625,120,63,0.525,2000,1.9,5.1,8,1,Unexpected Bundle Depletion,Yes,9.0,4,5,Yes,Low,Active
REC-0295,TNM-C0086,2026-05-01,Northern,Chitipa,Rural,Male,18–24,Student,48,Mid-range Smartphone,3G,Social Media,Mxit 500,Social & Messaging,500,TNM Smart App,Airtime Balance,No,9,110,5,52,990,698,0.7051,45,23,0.5111,468,303,0.6474,4500,6.56,16.2,7,0,None,Not Applicable,0.0,2,3,No,High,At Risk
REC-0296,TNM-C0087,2026-01-01,Southern,Zomba,Urban,Female,45–54,Farmer,54,Feature Phone,3G,Education,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,6,405,12,65,2430,2015,0.8292,72,14,0.1944,390,218,0.559,6000,3.27,9.4,1,1,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0297,TNM-C0087,2026-02-01,Southern,Zomba,Urban,Female,45–54,Farmer,55,Feature Phone,3G,Education,Mxit 200,Balanced,200,USSD *202#,Mpamba Wallet,No,6,25,3,10,150,126,0.84,18,7,0.3889,60,34,0.5667,1200,6.57,9.5,2,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0298,TNM-C0087,2026-03-01,Southern,Zomba,Urban,Female,45–54,Farmer,56,Feature Phone,3G,Education,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,3,405,12,65,1215,1215,1.0,36,22,0.6111,195,81,0.4154,3000,5.3,4.0,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0299,TNM-C0087,2026-04-01,Southern,Zomba,Urban,Female,45–54,Farmer,57,Feature Phone,3G,Education,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,Yes,7,25,3,10,175,93,0.5314,21,2,0.0952,70,47,0.6714,1400,7.79,10.9,6,3,Voice Quality,No,30.6,1,2,No,High,Churned
REC-0300,TNM-C0088,2026-02-01,Southern,Blantyre,Urban,Female,25–34,Student,6,Premium Smartphone,4G,Social Media,Mxit 2000,Social & Messaging,2000,USSD *202#,Airtime Balance,Yes,1,942,30,525,942,923,0.9798,30,17,0.5667,525,379,0.7219,2000,19.38,6.0,1,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0301,TNM-C0088,2026-03-01,Southern,Blantyre,Urban,Female,25–34,Student,7,Premium Smartphone,4G,Social Media,Mxit 2000,Social & Messaging,2000,TNM Smart App,Mpamba Wallet,No,1,942,30,525,942,792,0.8408,30,7,0.2333,525,295,0.5619,2000,15.79,2.1,3,0,None,Not Applicable,0.0,4,8,No,High,Churned
REC-0302,TNM-C0089,2026-05-01,Southern,Mangochi,Rural,Male,25–34,Other,44,Feature Phone,2G,Entertainment,Mxit 200,Social & Messaging,200,USSD *202#,Mpamba Wallet,Yes,8,23,2,18,184,148,0.8043,16,5,0.3125,144,43,0.2986,1600,0.31,16.6,11,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0303,TNM-C0089,2026-06-01,Southern,Mangochi,Rural,Male,25–34,Other,45,Feature Phone,2G,Entertainment,Mxit 2000,Data Heavy,2000,USSD *202#,Mpamba Wallet,No,3,1382,30,195,4146,3229,0.7788,90,29,0.3222,585,109,0.1863,6000,0.07,9.3,5,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0304,TNM-C0090,2026-02-01,Southern,Mulanje,Rural,Female,25–34,SME / Trader,27,Entry Smartphone,4G,Social Media,Mxit 500,Balanced,500,TNM Smart App,Airtime Balance,No,9,120,8,30,1080,793,0.7343,72,18,0.25,270,115,0.4259,4500,16.8,2.5,0,0,None,Not Applicable,0.0,5,9,Yes,Low,Active
REC-0305,TNM-C0090,2026-03-01,Southern,Mulanje,Rural,Female,25–34,SME / Trader,28,Entry Smartphone,4G,Social Media,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,No,2,4147,90,325,8294,4760,0.5739,180,86,0.4778,650,416,0.64,10000,13.96,7.9,3,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0306,TNM-C0090,2026-04-01,Southern,Mulanje,Rural,Female,25–34,SME / Trader,29,Entry Smartphone,4G,Social Media,Mxit 1000,Social & Messaging,1000,USSD *202#,Airtime Balance,Yes,4,276,12,175,1104,699,0.6332,48,19,0.3958,700,466,0.6657,4000,18.99,7.6,3,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0307,TNM-C0090,2026-05-01,Southern,Mulanje,Rural,Female,25–34,SME / Trader,30,Entry Smartphone,4G,Social Media,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,7,162,5,20,1134,761,0.6711,35,8,0.2286,140,97,0.6929,3500,21.21,7.8,2,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0308,TNM-C0090,2026-06-01,Southern,Mulanje,Rural,Female,25–34,SME / Trader,31,Entry Smartphone,4G,Social Media,Mxit 5000,Social & Messaging,5000,USSD *202#,Airtime Balance,No,3,2826,90,875,8478,4913,0.5795,270,129,0.4778,2625,1284,0.4891,15000,16.69,3.4,1,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0309,TNM-C0091,2026-03-01,Central,Salima,Rural,Female,35–44,Salaried Employee,86,Feature Phone,3G,Entertainment,Mxit 200,Data Heavy,200,USSD *202#,Mpamba Wallet,No,10,34,2,6,340,305,0.8971,20,7,0.35,60,23,0.3833,2000,2.39,14.7,6,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0310,TNM-C0091,2026-04-01,Central,Salima,Rural,Female,35–44,Salaried Employee,87,Feature Phone,3G,Entertainment,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,3,405,12,65,1215,1215,1.0,36,5,0.1389,195,86,0.441,3000,4.04,4.2,2,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0311,TNM-C0091,2026-05-01,Central,Salima,Rural,Female,35–44,Salaried Employee,88,Feature Phone,3G,Entertainment,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,3,405,12,65,1215,1103,0.9078,36,14,0.3889,195,79,0.4051,3000,4.81,6.6,4,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0312,TNM-C0091,2026-06-01,Central,Salima,Rural,Female,35–44,Salaried Employee,89,Feature Phone,3G,Entertainment,Mxit 200,Data Heavy,200,USSD *202#,Airtime Balance,No,6,34,2,6,204,190,0.9314,12,3,0.25,36,2,0.0556,1200,6.32,3.0,3,0,None,Not Applicable,0.0,3,3,Yes,Medium,Active
REC-0313,TNM-C0092,2026-01-01,Central,Lilongwe,Rural,Female,25–34,Salaried Employee,2,Feature Phone,2G,Social Media,Mxit 5000,Data Heavy,5000,USSD *202#,Mpamba Wallet,No,1,4147,90,325,4147,3770,0.9091,90,37,0.4111,325,163,0.5015,5000,0.16,25.9,8,0,None,Not Applicable,0.0,1,0,Yes,High,At Risk
REC-0314,TNM-C0092,2026-02-01,Central,Lilongwe,Rural,Female,25–34,Salaried Employee,3,Feature Phone,2G,Social Media,Mxit 200,Voice Heavy,200,USSD *202#,Airtime Balance,No,8,16,4,10,128,58,0.4531,32,10,0.3125,80,44,0.55,1600,0.26,21.5,9,0,None,Not Applicable,0.0,2,2,Yes,High,At Risk
REC-0315,TNM-C0092,2026-03-01,Central,Lilongwe,Rural,Female,25–34,Salaried Employee,4,Feature Phone,2G,Social Media,Mxit 500,Data Heavy,500,USSD *202#,Mpamba Wallet,Yes,7,162,5,20,1134,560,0.4938,35,12,0.3429,140,98,0.7,3500,0.32,18.0,7,1,Voice Quality,Yes,4.1,2,0,No,High,At Risk
REC-0316,TNM-C0092,2026-04-01,Central,Lilongwe,Rural,Female,25–34,Salaried Employee,5,Feature Phone,2G,Social Media,Mxit 1000,Social & Messaging,1000,USSD *202#,Airtime Balance,No,4,276,12,175,1104,900,0.8152,48,4,0.0833,700,700,1.0,4000,0.14,9.2,6,0,None,Not Applicable,0.0,3,8,Yes,Low,Active
